product_ty_attr_25|Kamera ?????????z????n????rl????????????|enum||2026-03-04 14:52:19
product_ty_attr_250|Stil|enum||2026-02-24 03:52:56
product_ty_attr_251|Su Ge????irmezlik|enum||2026-03-04 14:52:19
product_ty_attr_253|Su T????ketimi|enum||2026-03-04 14:52:19
product_ty_attr_255|Taban|enum||2026-02-24 03:52:56
product_ty_attr_256|Taban Teknolojisi|enum||2026-02-24 03:52:56
product_ty_attr_257|Taban Tipi|enum||2026-02-24 03:52:56
product_ty_attr_258|Takma ????ekli|enum||2026-03-04 14:52:19
product_ty_attr_259|Tasar????m|enum||2026-03-04 14:52:19
product_ty_attr_26|Trendyol ?????zellik 26|enum||2026-03-04 14:52:19
product_ty_attr_260|Ta???? Cinsi|enum||2026-03-04 14:52:19
product_ty_attr_261|Ta????????ma Kapasitesi|enum||2026-03-04 14:52:19
product_ty_attr_263|Tekerlek Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_264|Tel Tipi|enum||2026-02-24 03:52:56
product_ty_attr_265|Tipi|enum||2026-02-24 03:52:56
product_ty_attr_266|Toplam Hacim|enum||2026-02-24 03:52:56
product_ty_attr_267|Topuk Tipi|enum||2026-02-24 03:52:56
product_ty_attr_268|Tu???? D????zeni|enum||2026-03-04 14:52:19
product_ty_attr_270|T????r????|enum||2026-03-04 14:52:19
product_ty_attr_271|Uzunluk|enum||2026-02-24 03:52:56
product_ty_attr_274|Trendyol ?????zellik 274|enum||2026-03-04 14:52:19
product_ty_attr_277|Yak????t Tipi|enum||2026-03-04 14:52:19
product_ty_attr_279|Ya????|enum||2026-03-04 14:52:19
product_ty_attr_28|????????letim Sistemi|enum||2026-03-04 14:52:19
product_ty_attr_281|Yatak Cinsi|enum||2026-02-24 03:52:56
product_ty_attr_282|Trendyol ?????zellik 282|enum||2026-03-04 14:52:19
product_ty_attr_283|Yazma H????z????|enum||2026-03-04 14:52:19
product_ty_attr_284|Y????kama Say????s????|enum||2026-03-04 14:52:19
product_ty_attr_286|Y????kseklik|enum||2026-03-04 14:52:19
product_ty_attr_29|G????r????nt???? Teknolojisi|enum||2026-03-04 14:52:19
product_ty_attr_290|Garanti Tipi|enum||2026-02-24 03:52:56
product_ty_attr_292|Cep Telefonu Modeli|enum||2026-02-24 03:52:56
product_ty_attr_293|Cam Renk|enum||2026-02-24 03:52:56
product_ty_attr_294|Bez Bedeni|enum||2026-02-24 03:52:56
product_ty_attr_298|?????er????eve Renk|enum||2026-03-04 14:52:19
product_ty_attr_3|Cam Tipi|enum||2026-02-24 03:52:56
product_ty_attr_30|Trendyol ?????zellik 30|enum||2026-03-04 14:52:19
product_ty_attr_301|Ekran Kart????|enum||2026-03-04 14:52:19
product_ty_attr_302|Kasa Renk|enum||2026-02-24 03:52:56
product_ty_attr_303|Kordon Renk|enum||2026-02-24 03:52:56
product_ty_attr_305|RAM H????z????|enum||2026-03-04 14:52:19
product_ty_attr_306|Ekran Kart???? Bellek Tipi|enum||2026-03-04 14:52:19
product_ty_attr_307|Soket Tipi|enum||2026-02-24 03:52:56
product_ty_attr_308|Uyumlu Sistemler|enum||2026-02-24 03:52:56
product_ty_attr_31|Trendyol ?????zellik 31|enum||2026-03-04 14:52:19
product_ty_attr_310|Artt????r????labilir Azami Bellek|enum||2026-03-04 14:52:19
product_ty_attr_311|Ram (Sistem Belle????i) Tipi|enum||2026-03-04 14:52:19
product_ty_attr_314|?????anta Tipi|enum||2026-03-04 14:52:19
product_ty_attr_315|?????????z????n????rl????k Standart????|enum||2026-03-04 14:52:19
product_ty_attr_316|Ekran Yenilenme H????z????|enum||2026-03-04 14:52:19
