arazi-suv-pick-up-dodge|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-dodge|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-dodge|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-dodge|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-dodge|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-ds-automobiles|city|active|5|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_heavy_damage_record_status|active|64|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_km_bucket|active|32|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_listing_age|active|66|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_model|active|20|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_seller_type|active|59|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_special_listing|active|67|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_swap_status|active|65|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_transmission|active|50|select|exact|0
arazi-suv-pick-up-ds-automobiles|vehicle_year|active|30|number|range|0
arazi-suv-pick-up-fiat|city|active|5|select|exact|0
arazi-suv-pick-up-fiat|vehicle_body_type|active|55|select|exact|0
arazi-suv-pick-up-fiat|vehicle_color|active|56|select|exact|0
arazi-suv-pick-up-fiat|vehicle_condition|active|58|select|exact|0
arazi-suv-pick-up-fiat|vehicle_damage_status|active|63|select|exact|0
arazi-suv-pick-up-fiat|vehicle_drive_type|active|57|select|exact|0
arazi-suv-pick-up-fiat|vehicle_engine_displacement_bucket|active|53|select|exact|0
arazi-suv-pick-up-fiat|vehicle_engine_power_bucket|active|52|select|exact|0
arazi-suv-pick-up-fiat|vehicle_equipment|active|61|select|exact|0
arazi-suv-pick-up-fiat|vehicle_fuel_type|active|40|select|exact|0
arazi-suv-pick-up-fiat|vehicle_heavy_damage_record_status|active|64|select|exact|0
